0.000000000000000000e+00 -1.637920242244478075e+00 1.000000000000000056e-01
4.016064257028112428e-01 -1.633576111024471533e+00 1.000000000000000056e-01
8.032128514056224855e-01 -1.714913620368232694e+00 1.000000000000000056e-01
1.204819277108433617e+00 -1.474453062978804407e+00 1.000000000000000056e-01
1.606425702811244971e+00 -1.841407495599055588e+00 1.000000000000000056e-01
2.008032128514056325e+00 -2.087197337530912300e+00 1.000000000000000056e-01
2.409638554216867234e+00 -2.327533575701290047e+00 1.000000000000000056e-01
2.811244979919678588e+00 -2.192161136844978930e+00 1.000000000000000056e-01
3.212851405622489942e+00 -2.364422829234606560e+00 1.000000000000000056e-01
3.614457831325301296e+00 -2.118572541735560311e+00 1.000000000000000056e-01
4.016064257028112650e+00 -1.556662331557557621e+00 1.000000000000000056e-01
4.417670682730923559e+00 -1.117595049715589983e+00 1.000000000000000056e-01
4.819277108433734469e+00 -9.949628257742659798e-01 1.000000000000000056e-01
5.220883534136546267e+00 -9.718297339724339956e-01 1.000000000000000056e-01
5.622489959839357176e+00 -1.347090884243087539e+00 1.000000000000000056e-01
6.024096385542168974e+00 -1.540129400772034529e+00 1.000000000000000056e-01
6.425702811244979884e+00 -1.595644509423276514e+00 1.000000000000000056e-01
6.827309236947790794e+00 -1.558409153936471725e+00 1.000000000000000056e-01
7.228915662650602592e+00 -1.212664202913391165e+00 1.000000000000000056e-01
7.630522088353413501e+00 -5.482987572604858251e-01 1.000000000000000056e-01
8.032128514056225299e+00 8.526204873043896626e-02 1.000000000000000056e-01
8.433734939759036209e+00 7.970677400713287453e-01 1.000000000000000056e-01
8.835341365461847118e+00 1.908284810513150909e+00 1.000000000000000056e-01
9.236947791164658028e+00 2.303454586717287533e+00 1.000000000000000056e-01
9.638554216867468938e+00 2.651306549538429813e+00 1.000000000000000056e-01
1.004016064257028162e+01 2.570615368825929892e+00 1.000000000000000056e-01
1.044176706827309253e+01 2.506136878444234828e+00 1.000000000000000056e-01
1.084337349397590344e+01 2.499759229552641404e+00 1.000000000000000056e-01
1.124497991967871435e+01 2.257310683426161368e+00 1.000000000000000056e-01
1.164658634538152526e+01 2.213515216462408564e+00 1.000000000000000056e-01
1.204819277108433795e+01 1.634068016977836990e+00 1.000000000000000056e-01
1.244979919678714886e+01 8.872669784973017393e-01 1.000000000000000056e-01
1.285140562248995977e+01 4.701368611879470083e-01 1.000000000000000056e-01
1.325301204819277068e+01 -2.865190858339235480e-01 1.000000000000000056e-01
1.365461847389558159e+01 -6.345571384182387975e-01 1.000000000000000056e-01
1.405622489959839427e+01 -8.798095152688166776e-01 1.000000000000000056e-01
1.445783132530120518e+01 -7.759270250354118881e-01 1.000000000000000056e-01
1.485943775100401609e+01 -6.578812250995220712e-01 1.000000000000000056e-01
1.526104417670682700e+01 -3.968115834085524929e-01 1.000000000000000056e-01
1.566265060240963791e+01 -1.492725012804706486e-01 1.000000000000000056e-01
1.606425702811245060e+01 -1.636587768000241638e-01 1.000000000000000056e-01
1.646586345381525973e+01 -4.890920300051578296e-01 1.000000000000000056e-01
1.686746987951807242e+01 -1.070255994747357553e+00 1.000000000000000056e-01
1.726907630522088510e+01 -1.570641506906513385e+00 1.000000000000000056e-01
1.767068273092369424e+01 -1.346682800279578540e+00 1.000000000000000056e-01
1.807228915662650692e+01 -7.293188047553327280e-01 1.000000000000000056e-01
1.847389558232931606e+01 -3.621281285381539594e-01 1.000000000000000056e-01
1.887550200803212874e+01 1.774392780686490922e-01 1.000000000000000056e-01
1.927710843373493788e+01 2.184064894694015546e-01 1.000000000000000056e-01
1.967871485943775056e+01 -2.224205890373395500e-01 1.000000000000000056e-01
2.008032128514056325e+01 -9.740048748507927900e-01 1.000000000000000056e-01
2.048192771084337238e+01 -1.909551201012788413e+00 1.000000000000000056e-01
2.088353413654618507e+01 -2.379848815724131761e+00 1.000000000000000056e-01
2.128514056224899420e+01 -2.522173440967305780e+00 1.000000000000000056e-01
2.168674698795180689e+01 -2.049727735047768284e+00 1.000000000000000056e-01
2.208835341365461957e+01 -1.673911253903911600e+00 1.000000000000000056e-01
2.248995983935742871e+01 -9.822948158272206687e-01 1.000000000000000056e-01
2.289156626506024139e+01 -7.379597058104528928e-01 1.000000000000000056e-01
2.329317269076305053e+01 -4.928096945800158335e-01 1.000000000000000056e-01
2.369477911646586321e+01 -6.709219436108031509e-01 1.000000000000000056e-01
2.409638554216867590e+01 -9.268708121707042169e-01 1.000000000000000056e-01
2.449799196787148503e+01 -8.706331570260275043e-01 1.000000000000000056e-01
2.489959839357429772e+01 -8.641751330779896545e-01 1.000000000000000056e-01
2.530120481927710685e+01 -1.093651239290796884e+00 1.000000000000000056e-01
2.570281124497991954e+01 -1.257833958103085070e+00 1.000000000000000056e-01
2.610441767068273222e+01 -2.104768950346840306e+00 1.000000000000000056e-01
2.650602409638554136e+01 -2.370567479522357246e+00 1.000000000000000056e-01
2.690763052208835404e+01 -2.898183627758696534e+00 1.000000000000000056e-01
2.730923694779116317e+01 -3.182684829612354438e+00 1.000000000000000056e-01
2.771084337349397586e+01 -3.561192187656107233e+00 1.000000000000000056e-01
2.811244979919678855e+01 -3.655945205883476046e+00 1.000000000000000056e-01
2.851405622489959768e+01 -3.188235854339532604e+00 1.000000000000000056e-01
2.891566265060241037e+01 -3.133927634044066934e+00 1.000000000000000056e-01
2.931726907630521950e+01 -2.608491987833271075e+00 1.000000000000000056e-01
2.971887550200803219e+01 -2.286607777160837962e+00 1.000000000000000056e-01
3.012048192771084487e+01 -2.320822335296602201e+00 1.000000000000000056e-01
3.052208835341365400e+01 -2.302211014373288123e+00 1.000000000000000056e-01
3.092369477911646669e+01 -2.467743073715963575e+00 1.000000000000000056e-01
3.132530120481927582e+01 -1.991060051572005607e+00 1.000000000000000056e-01
