0.000000000000000000e+00 -8.879176488618431562e-02 1.000000000000000056e-01
4.016064257028112428e-01 -4.426718934190673194e-01 1.000000000000000056e-01
8.032128514056224855e-01 -5.379482687238379413e-01 1.000000000000000056e-01
1.204819277108433617e+00 -4.498500019832248342e-01 1.000000000000000056e-01
1.606425702811244971e+00 -1.822895095975773094e-01 1.000000000000000056e-01
2.008032128514056325e+00 -9.424562663738708657e-02 1.000000000000000056e-01
2.409638554216867234e+00 5.617950633022249507e-01 1.000000000000000056e-01
2.811244979919678588e+00 7.218847404643101706e-01 1.000000000000000056e-01
3.212851405622489942e+00 1.167411160298391648e+00 1.000000000000000056e-01
3.614457831325301296e+00 1.413728021926247802e+00 1.000000000000000056e-01
4.016064257028112650e+00 1.443217712422628640e+00 1.000000000000000056e-01
4.417670682730923559e+00 1.702622475405641822e+00 1.000000000000000056e-01
4.819277108433734469e+00 1.690495128816315251e+00 1.000000000000000056e-01
5.220883534136546267e+00 1.600349891606709596e+00 1.000000000000000056e-01
5.622489959839357176e+00 1.581176382503875599e+00 1.000000000000000056e-01
6.024096385542168974e+00 1.316076981299585613e+00 1.000000000000000056e-01
6.425702811244979884e+00 6.742353411179932143e-01 1.000000000000000056e-01
6.827309236947790794e+00 4.349687342731449469e-02 1.000000000000000056e-01
7.228915662650602592e+00 -4.488458128703382011e-01 1.000000000000000056e-01
7.630522088353413501e+00 -5.758565796782653123e-01 1.000000000000000056e-01
8.032128514056225299e+00 -6.280562270110746637e-01 1.000000000000000056e-01
8.433734939759036209e+00 -1.762569514050110198e-01 1.000000000000000056e-01
8.835341365461847118e+00 1.437851327350530006e-01 1.000000000000000056e-01
9.236947791164658028e+00 3.395466461922260759e-01 1.000000000000000056e-01
9.638554216867468938e+00 5.601807329128624113e-01 1.000000000000000056e-01
1.004016064257028162e+01 3.220377354637269929e-01 1.000000000000000056e-01
1.044176706827309253e+01 2.217967247161765909e-01 1.000000000000000056e-01
1.084337349397590344e+01 3.714473897628109422e-02 1.000000000000000056e-01
1.124497991967871435e+01 3.652385586164590414e-01 1.000000000000000056e-01
1.164658634538152526e+01 5.557042123064288575e-01 1.000000000000000056e-01
1.204819277108433795e+01 1.139600726096775540e+00 1.000000000000000056e-01
1.244979919678714886e+01 1.525018423987657412e+00 1.000000000000000056e-01
1.285140562248995977e+01 1.748474728052079152e+00 1.000000000000000056e-01
1.325301204819277068e+01 1.967416277523582391e+00 1.000000000000000056e-01
1.365461847389558159e+01 1.938396187719711561e+00 1.000000000000000056e-01
1.405622489959839427e+01 1.711139823012571171e+00 1.000000000000000056e-01
1.445783132530120518e+01 1.645552996230272624e+00 1.000000000000000056e-01
1.485943775100401609e+01 1.425032966605289220e+00 1.000000000000000056e-01
1.526104417670682700e+01 1.090101110888091807e+00 1.000000000000000056e-01
1.566265060240963791e+01 8.846882028842429913e-01 1.000000000000000056e-01
1.606425702811245060e+01 6.965414684399416911e-01 1.000000000000000056e-01
1.646586345381525973e+01 2.697248466136203393e-01 1.000000000000000056e-01
1.686746987951807242e+01 2.204510344672815370e-01 1.000000000000000056e-01
1.726907630522088510e+01 1.983264267601818065e-01 1.000000000000000056e-01
1.767068273092369424e+01 6.721557105977814528e-01 1.000000000000000056e-01
1.807228915662650692e+01 9.526383836007230599e-01 1.000000000000000056e-01
1.847389558232931606e+01 1.285632012139642955e+00 1.000000000000000056e-01
1.887550200803212874e+01 1.453523065180060136e+00 1.000000000000000056e-01
1.927710843373493788e+01 1.312009211018264176e+00 1.000000000000000056e-01
1.967871485943775056e+01 1.310914229227877703e+00 1.000000000000000056e-01
2.008032128514056325e+01 1.077940252902448881e+00 1.000000000000000056e-01
2.048192771084337238e+01 1.207568193810321322e+00 1.000000000000000056e-01
2.088353413654618507e+01 1.152748696497990055e+00 1.000000000000000056e-01
2.128514056224899420e+01 1.266300450316627302e+00 1.000000000000000056e-01
2.168674698795180689e+01 1.329033682364369806e+00 1.000000000000000056e-01
2.208835341365461957e+01 1.234079863946403455e+00 1.000000000000000056e-01
2.248995983935742871e+01 1.400331616651488087e+00 1.000000000000000056e-01
2.289156626506024139e+01 1.614322525632255090e+00 1.000000000000000056e-01
2.329317269076305053e+01 1.646388690506326302e+00 1.000000000000000056e-01
2.369477911646586321e+01 1.556838789197019013e+00 1.000000000000000056e-01
2.409638554216867590e+01 1.165118648179260363e+00 1.000000000000000056e-01
2.449799196787148503e+01 9.400702606819548723e-01 1.000000000000000056e-01
2.489959839357429772e+01 3.961020128089089432e-01 1.000000000000000056e-01
2.530120481927710685e+01 2.497807050006831120e-02 1.000000000000000056e-01
2.570281124497991954e+01 -4.122867777643670489e-02 1.000000000000000056e-01
2.610441767068273222e+01 -8.320392179991815962e-02 1.000000000000000056e-01
2.650602409638554136e+01 1.259605727773972506e-01 1.000000000000000056e-01
2.690763052208835404e+01 3.243922456271028376e-01 1.000000000000000056e-01
2.730923694779116317e+01 3.843676007979450193e-01 1.000000000000000056e-01
2.771084337349397586e+01 5.752418627527278172e-01 1.000000000000000056e-01
2.811244979919678855e+01 2.620839000448954015e-01 1.000000000000000056e-01
2.851405622489959768e+01 6.747692604644910108e-02 1.000000000000000056e-01
2.891566265060241037e+01 -4.535545789423118812e-01 1.000000000000000056e-01
2.931726907630521950e+01 -1.049148689950372138e+00 1.000000000000000056e-01
2.971887550200803219e+01 -1.420260597333042218e+00 1.000000000000000056e-01
3.012048192771084487e+01 -1.218487347272452892e+00 1.000000000000000056e-01
3.052208835341365400e+01 -8.298340714410251673e-01 1.000000000000000056e-01
3.092369477911646669e+01 -4.991566738102942713e-01 1.000000000000000056e-01
3.132530120481927582e+01 -1.735631078530820992e-01 1.000000000000000056e-01
3.172690763052208851e+01 -2.324602726324802027e-01 1.000000000000000056e-01
3.212851405622490120e+01 -3.186048398961668221e-02 1.000000000000000056e-01
3.253012048192771033e+01 1.562105539869244608e-01 1.000000000000000056e-01
3.293172690763051946e+01 6.571285312445238613e-01 1.000000000000000056e-01
3.333333333333333570e+01 6.734225582785596798e-01 1.000000000000000056e-01
3.373493975903614484e+01 6.723443870384836485e-01 1.000000000000000056e-01
3.413654618473895397e+01 4.612809341821090814e-01 1.000000000000000056e-01
3.453815261044177021e+01 1.421779244735930925e-01 1.000000000000000056e-01
3.493975903614457934e+01 6.044405602191844223e-02 1.000000000000000056e-01
3.534136546184738847e+01 -7.247870634372109711e-02 1.000000000000000056e-01
3.574297188755019761e+01 -4.681721033366115226e-01 1.000000000000000056e-01
3.614457831325301385e+01 -2.890085162108184669e-01 1.000000000000000056e-01
3.654618473895582298e+01 -5.921631298844562963e-01 1.000000000000000056e-01
3.694779116465863211e+01 -2.930418804938599298e-01 1.000000000000000056e-01
3.734939759036144835e+01 -3.205385040682325881e-01 1.000000000000000056e-01
3.775100401606425748e+01 -7.997085378753997498e-01 1.000000000000000056e-01
3.815261044176706662e+01 -1.090265388649140910e+00 1.000000000000000056e-01
3.855421686746987575e+01 -1.696143509704379548e+00 1.000000000000000056e-01
3.895582329317269199e+01 -2.224825224647286159e+00 1.000000000000000056e-01
3.935742971887550112e+01 -2.190980131246880180e+00 1.000000000000000056e-01
3.975903614457831026e+01 -2.198960925465656135e+00 1.000000000000000056e-01
4.016064257028112650e+01 -1.606741564164529512e+00 1.000000000000000056e-01
4.056224899598393563e+01 -1.396585145214418455e+00 1.000000000000000056e-01
4.096385542168674476e+01 -7.463788974257901110e-01 1.000000000000000056e-01
4.136546184738956100e+01 -2.038820896778415492e-01 1.000000000000000056e-01
